woj,pow,rok,keso,liczba_proc_nk_a,liczba_proc_nk_c,rodziny_wszczete,liczba_osob_ogol,liczba_osob_kobiety,liczba_osob_mezczyzni,liczba_osob_dzieci
warmińsko-mazurskie,dzialdowski,2016,302803011000,8,368,280,865,396.0,122.0,347.0
warmińsko-mazurskie,elblaski,2016,302804012000,22,241,209,683,339.0,79.0,265.0
warmińsko-mazurskie,elcki,2016,202805000000,23,479,363,1075,580.0,167.0,328.0
warmińsko-mazurskie,gizycki,2016,202806000000,6,57,138,271,182.0,27.0,62.0
warmińsko-mazurskie,goldapski,2016,302818012000,22,137,140,164,106.0,24.0,34.0
warmińsko-mazurskie,ilawski,2016,302807011000,23,268,263,763,487.0,95.0,181.0
warmińsko-mazurskie,ketrzynski,2016,302808022000,13,245,254,531,358.0,30.0,143.0
warmińsko-mazurskie,lidzbarski,2016,302809022000,17,100,95,353,162.0,38.0,153.0
warmińsko-mazurskie,m. elblag,2016,252861011000,50,532,404,1586,695.0,309.0,582.0
warmińsko-mazurskie,m. olsztyn,2016,252862011000,6,582,1003,1163,566.0,118.0,479.0
warmińsko-mazurskie,mragowski,2016,302810023000,12,76,63,225,158.0,52.0,15.0
warmińsko-mazurskie,nidzicki,2016,302811012000,10,138,101,312,157.0,48.0,107.0
warmińsko-mazurskie,nowomiejski,2016,302812022000,9,330,223,332,223.0,80.0,29.0
warmińsko-mazurskie,olecki,2016,302813032000,5,103,79,322,298.0,23.0,1.0
warmińsko-mazurskie,olsztynski,2016,302814013000,28,750,799,1762,901.0,476.0,385.0
warmińsko-mazurskie,ostrodzki,2016,302815022000,37,225,251,647,297.0,52.0,298.0
warmińsko-mazurskie,piski,2016,302816013000,5,265,259,570,308.0,64.0,198.0
warmińsko-mazurskie,szczycienski,2016,302817022000,10,167,168,610,336.0,98.0,176.0
warmińsko-mazurskie,wegorzewski,2016,302819012000,2,52,45,131,57.0,23.0,51.0
wielkopolskie,chodzieski,2016,303001022000,9,78,84,157,112.0,21.0,24.0
wielkopolskie,czarnkowsko-trzcianecki,2016,203002000000,21,112,114,337,133.0,109.0,95.0
wielkopolskie,gnieznienski,2016,303003023000,16,88,68,248,124.0,32.0,92.0
wielkopolskie,gostynski,2016,303004013000,17,66,50,239,94.0,85.0,60.0
wielkopolskie,grodziski,2016,303005012000,26,41,53,181,83.0,59.0,39.0
wielkopolskie,jarocinski,2016,303006012000,7,37,57,155,85.0,31.0,39.0
wielkopolskie,kaliski,2016,303007012000,2,46,49,218,108.0,68.0,42.0
wielkopolskie,kolski,2016,303009022000,4,111,116,379,237.0,42.0,100.0
wielkopolskie,koninski,2016,303010013000,17,106,110,396,178.0,109.0,109.0
wielkopolskie,koscianski,2016,303011023000,33,187,194,328,198.0,60.0,70.0
wielkopolskie,krotoszynski,2016,303012023000,20,66,91,225,99.0,45.0,81.0
wielkopolskie,kepinski,2016,303008012000,17,72,103,291,150.0,48.0,93.0
wielkopolskie,leszczynski,2016,303013012000,71,67,91,250,96.0,71.0,83.0
wielkopolskie,m. kalisz,2016,253061011000,141,64,113,158,135.0,13.0,10.0
wielkopolskie,m. konin,2016,253062011000,24,35,123,257,198.0,20.0,39.0
wielkopolskie,m. leszno,2016,253063011000,3,75,160,219,111.0,21.0,87.0
wielkopolskie,m. poznan,2016,253064011000,124,80,644,1609,1023.0,199.0,387.0
wielkopolskie,miedzychodzki,2016,303014012000,2,55,53,140,69.0,33.0,38.0
wielkopolskie,nowotomyski,2016,303015012000,14,50,60,158,91.0,22.0,45.0
wielkopolskie,obornicki,2016,203016000000,11,39,68,358,119.0,100.0,139.0
wielkopolskie,ostrowski,2016,303017023000,23,209,245,602,279.0,155.0,168.0
wielkopolskie,ostrzeszowski,2016,303018012000,8,35,37,137,69.0,33.0,35.0
wielkopolskie,pilski,2016,303019022000,74,150,165,512,195.0,181.0,136.0
wielkopolskie,pleszewski,2016,303020012000,5,39,78,110,56.0,15.0,39.0
wielkopolskie,poznanski,2016,303021033000,141,337,566,1806,787.0,480.0,539.0
wielkopolskie,rawicki,2016,303022013000,22,79,77,291,201.0,53.0,37.0
wielkopolskie,szamotulski,2016,303024022000,54,55,79,415,149.0,113.0,153.0
wielkopolskie,slupecki,2016,303023022000,7,68,72,160,103.0,38.0,19.0
wielkopolskie,turecki,2016,303027022000,19,93,116,255,112.0,71.0,72.0
wielkopolskie,wolsztynski,2016,303029012000,6,68,60,139,112.0,18.0,9.0
wielkopolskie,wrzesinski,2016,303030012000,12,46,58,433,141.0,145.0,147.0
wielkopolskie,wagrowiecki,2016,303028022000,75,99,147,399,189.0,63.0,147.0
wielkopolskie,zlotowski,2016,303031023000,11,172,188,313,162.0,57.0,94.0
wielkopolskie,sredzki,2016,303025012000,79,105,104,367,213.0,81.0,73.0
wielkopolskie,sremski,2016,303026012000,32,48,57,345,129.0,41.0,175.0
zachodniopomorskie,bialogardzki,2016,303201011000,10,75,82,303,106.0,106.0,91.0
zachodniopomorskie,choszczenski,2016,303202012000,10,91,117,105,72.0,10.0,23.0
zachodniopomorskie,drawski,2016,303203013000,43,146,139,229,103.0,10.0,116.0
zachodniopomorskie,goleniowski,2016,203204000000,50,151,213,413,166.0,101.0,146.0
zachodniopomorskie,gryficki,2016,303205012000,29,101,111,281,166.0,58.0,57.0
zachodniopomorskie,gryfinski,2016,303206012000,23,156,165,261,182.0,30.0,49.0
zachodniopomorskie,kamienski,2016,303207013000,25,76,96,295,133.0,59.0,103.0
zachodniopomorskie,koszalinski,2016,303209012000,21,57,68,173,82.0,40.0,51.0
zachodniopomorskie,kolobrzeski,2016,303208022000,42,31,47,276,155.0,29.0,92.0
zachodniopomorskie,m. koszalin,2016,253261011000,17,62,121,401,139.0,130.0,132.0
zachodniopomorskie,m. szczecin,2016,253262011000,89,1430,1430,420,288.0,28.0,104.0
zachodniopomorskie,m. swinoujscie,2016,253263011000,14,169,60,99,95.0,3.0,1.0
zachodniopomorskie,mysliborski,2016,303210013000,57,49,45,95,61.0,16.0,18.0
zachodniopomorskie,policki,2016,303211012000,13,153,172,140,104.0,18.0,18.0
zachodniopomorskie,pyrzycki,2016,303212012000,4,44,64,93,63.0,18.0,12.0
zachodniopomorskie,stargardzki,2016,303214023000,44,225,257,548,316.0,95.0,137.0
zachodniopomorskie,szczecinecki,2016,303215023000,17,94,102,499,207.0,161.0,131.0
zachodniopomorskie,slawienski,2016,303213011000,9,65,66,112,68.0,18.0,26.0
zachodniopomorskie,walecki,2016,303217023000,31,103,128,366,177.0,106.0,83.0
zachodniopomorskie,lobeski,2016,303218013000,8,101,142,258,111.0,83.0,64.0
zachodniopomorskie,swidwinski,2016,303216022000,12,65,82,311,119.0,110.0,82.0
łódzkie,belchatowski,2016,201001000000,18,203,231,456,354.0,53.0,49.0
łódzkie,brzezinski,2016,301021011000,4,37,37,130,49.0,43.0,38.0
łódzkie,kutnowski,2016,301002022000,50,226,230,667,347.0,129.0,191.0
łódzkie,m. piotrkow trybunalski,2016,251062011000,35,178,235,23,23.0,0.0,0.0
łódzkie,m. skierniewice,2016,251063011000,10,38,107,186,176.0,0.0,10.0
łódzkie,m. lodz,2016,251061011000,77,2063,1318,1457,991.0,204.0,262.0
łódzkie,opoczynski,2016,301007012000,39,164,234,584,247.0,211.0,126.0
łódzkie,pabianicki,2016,301008032000,44,155,203,421,313.0,39.0,69.0
łódzkie,pajeczanski,2016,301009013000,25,55,73,124,89.0,20.0,15.0
łódzkie,piotrkowski,2016,301010012000,36,216,226,585,305.0,114.0,166.0
łódzkie,poddebicki,2016,301011012000,7,19,22,78,31.0,27.0,20.0
łódzkie,radomszczanski,2016,301012022000,57,237,238,630,271.0,197.0,162.0
łódzkie,rawski,2016,301013023000,4,71,65,109,62.0,10.0,37.0
łódzkie,sieradzki,2016,301014023000,28,183,245,447,264.0,64.0,119.0
łódzkie,skierniewicki,2016,301015012000,18,60,76,218,111.0,35.0,72.0
łódzkie,tomaszowski,2016,301016022000,12,214,251,412,284.0,55.0,73.0
łódzkie,wielunski,2016,301017012000,9,92,128,489,215.0,144.0,130.0
łódzkie,wieruszowski,2016,301018012000,15,43,55,71,61.0,6.0,4.0
łódzkie,zdunskowolski,2016,301019023000,13,126,98,368,125.0,118.0,125.0
łódzkie,zgierski,2016,301020043000,79,186,209,437,250.0,130.0,57.0
łódzkie,laski,2016,301003012000,5,35,55,99,73.0,7.0,19.0
łódzkie,lowicki,2016,301005022000,15,88,105,373,178.0,126.0,69.0
łódzkie,lodzki wschodni,2016,301006022000,14,115,133,244,144.0,58.0,42.0
łódzkie,leczycki,2016,301004022000,14,59,77,186,95.0,54.0,37.0
śląskie,bielski,2016,302402022000,32,192,213,876,451.0,70.0,355.0
śląskie,bierunsko-ledzinski,2016,302414011000,42,86,93,300,126.0,19.0,155.0
śląskie,bedzinski,2016,302401011000,83,226,318,1890,1395.0,52.0,443.0
śląskie,cieszynski,2016,302403042000,78,272,353,1865,1009.0,186.0,670.0
śląskie,czestochowski,2016,302404013000,15,313,239,655,340.0,59.0,256.0
śląskie,gliwicki,2016,302405032000,48,148,136,686,329.0,26.0,331.0
śląskie,klobucki,2016,302406013000,13,201,176,455,231.0,40.0,184.0
śląskie,lubliniecki,2016,302407022000,20,104,87,329,171.0,9.0,149.0
śląskie,m. bielsko-biala,2016,252461011000,121,179,276,1219,654.0,82.0,483.0
śląskie,m. bytom,2016,252462011000,99,273,245,962,419.0,30.0,513.0
śląskie,m. chorzow,2016,252463011000,25,122,156,813,330.0,64.0,419.0
śląskie,m. czestochowa,2016,252464011000,18,248,465,1987,1289.0,55.0,643.0
śląskie,m. dabrowa gornicza,2016,252465011000,105,183,195,284,157.0,25.0,102.0
śląskie,m. gliwice,2016,252466011000,87,78,281,724,375.0,28.0,321.0
śląskie,m. jastrzebie-zdroj,2016,252467011000,25,351,218,377,293.0,9.0,75.0
śląskie,m. jaworzno,2016,252468011000,20,199,196,508,300.0,19.0,189.0
śląskie,m. katowice,2016,252469011000,67,191,350,1706,1014.0,70.0,622.0
śląskie,m. myslowice,2016,252470011000,19,118,133,382,121.0,27.0,234.0
śląskie,m. piekary slaskie,2016,252471011000,24,83,94,367,163.0,18.0,186.0
śląskie,m. ruda slaska,2016,252472011000,114,126,165,900,320.0,30.0,550.0
śląskie,m. rybnik,2016,252473011000,87,332,299,1005,504.0,46.0,455.0
śląskie,m. siemianowice slaskie,2016,252474011000,18,19,100,253,133.0,16.0,104.0
śląskie,m. sosnowiec,2016,252475011000,20,393,414,1320,730.0,198.0,392.0
śląskie,m. tychy,2016,252477011000,30,105,336,816,472.0,58.0,286.0
śląskie,m. zabrze,2016,252478011000,120,251,274,408,161.0,6.0,241.0
śląskie,m. swietochlowice,2016,252476011000,24,79,92,631,456.0,27.0,148.0
śląskie,m. zory,2016,252479011000,24,91,141,493,283.0,24.0,186.0
śląskie,mikolowski,2016,302408011000,51,101,176,588,301.0,21.0,266.0
śląskie,myszkowski,2016,302409023000,9,164,169,410,232.0,14.0,164.0
śląskie,pszczynski,2016,302410012000,30,217,258,576,278.0,9.0,289.0
śląskie,raciborski,2016,302411022000,13,183,173,506,245.0,34.0,227.0
śląskie,rybnicki,2016,302412013000,37,140,118,304,170.0,26.0,108.0
śląskie,tarnogorski,2016,302413011000,27,212,252,878,432.0,47.0,399.0
śląskie,wodzislawski,2016,302415052000,89,387,375,1087,466.0,74.0,547.0
śląskie,zawiercianski,2016,302416032000,34,166,212,640,321.0,42.0,277.0
śląskie,zywiecki,2016,302417022000,35,415,425,1074,581.0,68.0,425.0
świętokrzyskie,buski,2016,202601000000,8,179,222,179,85.0,54.0,40.0
świętokrzyskie,jedrzejowski,2016,302602012000,130,228,222,792,473.0,164.0,155.0
świętokrzyskie,kazimierski,2016,302603012000,11,37,62,280,155.0,38.0,87.0
świętokrzyskie,kielecki,2016,302604012000,73,738,655,1355,616.0,364.0,375.0
świętokrzyskie,konecki,2016,302605012000,61,176,239,612,375.0,209.0,28.0
świętokrzyskie,m. kielce,2016,252661011000,18,315,674,2291,1675.0,520.0,96.0
świętokrzyskie,opatowski,2016,302606012000,4,101,118,305,145.0,89.0,71.0
świętokrzyskie,ostrowiecki,2016,302607022000,20,217,256,349,167.0,57.0,125.0
świętokrzyskie,pinczowski,2016,302608013000,4,177,121,136,110.0,25.0,1.0
świętokrzyskie,sandomierski,2016,302609022000,10,174,162,221,158.0,17.0,46.0
świętokrzyskie,skarzyski,2016,302610022000,32,67,210,344,233.0,49.0,62.0
świętokrzyskie,starachowicki,2016,302611022000,8,94,230,391,254.0,79.0,58.0
świętokrzyskie,staszowski,2016,302612012000,43,167,155,352,239.0,20.0,93.0
świętokrzyskie,wloszczowski,2016,302613012000,15,144,144,402,179.0,120.0,103.0
dolnośląskie,boleslawiecki,2015,300201011000,22,204,156,478,312.0,69.0,97.0
dolnośląskie,dzierzoniowski,2015,300202011000,49,179,228,715,369.0,182.0,164.0
dolnośląskie,gorowski,2015,300204013000,4,42,50,80,63.0,4.0,13.0
dolnośląskie,glogowski,2015,200203000000,24,132,131,410,191.0,16.0,203.0
dolnośląskie,jaworski,2015,300205023000,12,99,110,184,143.0,17.0,24.0
dolnośląskie,kamiennogorski,2015,300207011000,28,108,129,249,159.0,44.0,46.0
dolnośląskie,karkonoski,2015,300206052000,26,144,146,157,107.0,26.0,24.0
dolnośląskie,klodzki,2015,300208063000,75,278,320,502,289.0,46.0,167.0
dolnośląskie,legnicki,2015,300209011000,5,52,74,214,111.0,24.0,79.0
dolnośląskie,lubanski,2015,300210033000,15,89,118,319,166.0,53.0,100.0
dolnośląskie,lubinski,2015,300211011000,67,173,229,654,347.0,54.0,253.0
dolnośląskie,lwowecki,2015,300212013000,18,137,155,317,159.0,22.0,136.0
dolnośląskie,m. jelenia gora,2015,250261011000,8,113,265,361,265.0,65.0,31.0
dolnośląskie,m. legnica,2015,250262011000,22,81,211,888,580.0,19.0,289.0
dolnośląskie,m. walbrzych,2015,250265011000,69,195,250,151,80.0,2.0,69.0
dolnośląskie,m. wroclaw,2015,250264011000,118,698,920,2872,1966.0,258.0,648.0
dolnośląskie,milicki,2015,300213012000,16,62,71,269,113.0,28.0,128.0
dolnośląskie,olesnicki,2015,300214023000,32,69,105,355,138.0,37.0,180.0
dolnośląskie,olawski,2015,300215022000,19,104,120,299,134.0,75.0,90.0
dolnośląskie,polkowicki,2015,300216013000,10,116,110,405,205.0,23.0,177.0
dolnośląskie,strzelinski,2015,300217012000,6,85,105,305,154.0,53.0,98.0
dolnośląskie,trzebnicki,2015,300220013000,22,67,92,558,439.0,45.0,74.0
dolnośląskie,walbrzyski,2015,300221011000,16,90,116,263,170.0,20.0,73.0
dolnośląskie,wolowski,2015,300222013000,8,58,85,179,103.0,24.0,52.0
dolnośląskie,wroclawski,2015,300223012000,69,244,232,669,304.0,51.0,314.0
dolnośląskie,zgorzelecki,2015,300225033000,30,114,162,378,196.0,67.0,115.0
dolnośląskie,zabkowicki,2015,300224013000,2,165,186,306,203.0,11.0,92.0
dolnośląskie,zlotoryjski,2015,300226032000,6,161,224,602,305.0,69.0,228.0
dolnośląskie,sredzki,2015,300218012000,10,78,107,211,125.0,17.0,69.0
dolnośląskie,swidnicki,2015,300219032000,58,481,492,1343,717.0,126.0,500.0
kujawsko - pomorskie,aleksandrowski,2015,200401000000,5,64,82,169,72.0,43.0,54.0
kujawsko - pomorskie,brodnicki,2015,300402022000,13,96,137,110,75.0,15.0,20.0
kujawsko - pomorskie,bydgoski,2015,300403012000,62,235,234,622,284.0,169.0,169.0
kujawsko - pomorskie,chelminski,2015,200404000000,18,110,138,212,132.0,26.0,54.0
kujawsko - pomorskie,golubsko-dobrzynski,2015,300405022000,21,97,103,135,112.0,13.0,10.0
kujawsko - pomorskie,grudziadzki,2015,300406012000,15,88,82,251,111.0,77.0,63.0
kujawsko - pomorskie,inowroclawski,2015,300407022000,79,355,486,301,207.0,51.0,43.0
kujawsko - pomorskie,lipnowski,2015,300408022000,5,93,97,190,102.0,29.0,59.0
kujawsko - pomorskie,m. bydgoszcz,2015,250461011000,33,488,533,1560,846.0,338.0,376.0
kujawsko - pomorskie,m. grudziadz,2015,250462011000,45,124,244,751,482.0,31.0,238.0
kujawsko - pomorskie,m. torun,2015,250463011000,22,176,197,344,293.0,48.0,3.0
kujawsko - pomorskie,m. wloclawek,2015,200464000000,54,157,351,121,95.0,16.0,10.0
kujawsko - pomorskie,mogilenski,2015,300409012000,5,83,54,108,71.0,30.0,7.0
kujawsko - pomorskie,nakielski,2015,300410013000,42,222,164,387,189.0,105.0,93.0
kujawsko - pomorskie,radziejowski,2015,300411022000,6,56,50,85,53.0,7.0,25.0
kujawsko - pomorskie,rypinski,2015,300412022000,2,46,94,152,85.0,60.0,7.0
kujawsko - pomorskie,sepolenski,2015,300413013000,12,123,102,153,105.0,16.0,32.0
kujawsko - pomorskie,torunski,2015,300415011000,20,111,124,269,164.0,60.0,45.0
kujawsko - pomorskie,tucholski,2015,300416012000,16,62,71,414,262.0,117.0,35.0
kujawsko - pomorskie,wabrzeski,2015,300417022000,8,24,41,109,45.0,24.0,40.0
kujawsko - pomorskie,wloclawski,2015,300418022000,10,109,133,214,123.0,46.0,45.0
kujawsko - pomorskie,swiecki,2015,300414012000,23,135,176,212,137.0,35.0,40.0
kujawsko - pomorskie,zninski,2015,300419013000,39,194,228,616,400.0,80.0,136.0
lubelskie,bialski,2015,200601000000,39,226,286,497,366.0,40.0,91.0
lubelskie,bilgorajski,2015,300602022000,34,185,191,620,316.0,102.0,202.0
lubelskie,hrubieszowski,2015,300604022000,13,193,274,375,312.0,25.0,38.0
lubelskie,janowski,2015,300605012000,8,61,64,157,101.0,25.0,31.0
lubelskie,krasnostawski,2015,300606022000,10,129,212,307,238.0,36.0,33.0
lubelskie,krasnicki,2015,300607023000,9,227,309,421,314.0,44.0,63.0
lubelskie,lubartowski,2015,300608022000,17,128,131,275,203.0,24.0,48.0
lubelskie,lubelski,2015,300609013000,54,257,327,764,539.0,46.0,179.0
lubelskie,m. biala podlaska,2015,250661011000,5,96,113,241,216.0,13.0,12.0
lubelskie,m. chelm,2015,250662011000,13,141,146,221,125.0,8.0,88.0
lubelskie,m. lublin,2015,250663011000,74,716,629,2910,1595.0,842.0,473.0
lubelskie,m. zamosc,2015,250664011000,8,64,149,233,202.0,23.0,8.0
lubelskie,opolski,2015,300612012000,24,106,150,293,196.0,38.0,59.0
lubelskie,parczewski,2015,300613012000,13,112,136,272,189.0,48.0,35.0
lubelskie,pulawski,2015,300614022000,68,220,233,801,432.0,70.0,299.0
lubelskie,radzynski,2015,300615022000,59,173,177,262,203.0,12.0,47.0
lubelskie,rycki,2015,300616011000,9,132,137,306,219.0,55.0,32.0
lubelskie,tomaszowski,2015,300618022000,31,196,213,386,244.0,51.0,91.0
lubelskie,wlodawski,2015,300619022000,9,85,81,217,146.0,38.0,33.0
lubelskie,zamojski,2015,300620012000,12,166,209,392,296.0,26.0,70.0
lubelskie,lukowski,2015,300611032000,18,318,363,739,493.0,52.0,194.0
lubelskie,leczynski,2015,300610012000,23,103,197,335,246.0,41.0,48.0
lubelskie,swidnicki,2015,300617022000,55,148,164,340,215.0,26.0,99.0
lubelskie,chelmski,2015,300603022000,42,194,158,355,229.0,53.0,73.0
lubuskie,gorzowski,2015,300801022000,26,68,106,305,130.0,93.0,82.0
lubuskie,krosnienski,2015,300802022000,15,93,124,214,81.0,76.0,57.0
lubuskie,m. gorzow wielkopolski,2015,250861011000,45,227,209,728,540.0,55.0,133.0
lubuskie,m. zielona gora,2015,250862011000,49,190,318,902,527.0,50.0,325.0
lubuskie,miedzyrzecki,2015,300803012000,25,56,97,458,149.0,158.0,151.0
lubuskie,nowosolski,2015,300804023000,54,246,284,268,220.0,31.0,17.0
lubuskie,strzelecko-drezdenecki,2015,300806013000,21,69,92,212,125.0,25.0,62.0
lubuskie,sulecinski,2015,300807012000,33,25,80,27,21.0,3.0,3.0
lubuskie,slubicki,2015,300805013000,16,96,94,175,99.0,37.0,39.0
lubuskie,wschowski,2015,300812013000,41,87,165,436,224.0,139.0,73.0
lubuskie,zielonogorski,2015,300809013000,25,151,124,360,186.0,93.0,81.0
lubuskie,swiebodzinski,2015,300808012000,14,118,149,448,154.0,152.0,142.0
lubuskie,zaganski,2015,300810032000,24,166,229,283,227.0,33.0,23.0
lubuskie,zarski,2015,300811032000,25,183,288,1044,555.0,434.0,55.0
mazowieckie,bialobrzeski,2015,301401013000,1,54,73,100,53.0,15.0,32.0
mazowieckie,ciechanowski,2015,201402000000,19,143,156,389,287.0,41.0,61.0
mazowieckie,garwolinski,2015,301403032000,19,435,405,1091,644.0,92.0,355.0
mazowieckie,gostyninski,2015,301404011000,9,86,77,141,96.0,32.0,13.0
mazowieckie,grodziski,2015,301405032000,22,108,136,363,211.0,49.0,103.0
mazowieckie,grojecki,2015,301406012000,13,186,232,409,326.0,34.0,49.0
mazowieckie,kozienicki,2015,301407032000,9,71,132,191,157.0,16.0,18.0
mazowieckie,legionowski,2015,301408022000,108,154,168,481,363.0,60.0,58.0
mazowieckie,lipski,2015,301409012000,1,64,73,139,101.0,37.0,1.0
mazowieckie,m. ostroleka,2015,251461011000,22,103,98,427,361.0,19.0,47.0
mazowieckie,m. plock,2015,251462011000,50,249,246,438,384.0,34.0,20.0
mazowieckie,m. radom,2015,251463011000,51,472,521,4323,2679.0,515.0,1129.0
mazowieckie,m. siedlce,2015,251464011000,9,53,84,418,384.0,21.0,13.0
mazowieckie,m. st. warszawa,2015,251465011000,592,844,2015,8593,6134.0,1008.0,1451.0
mazowieckie,makowski,2015,301411022000,1,68,71,87,79.0,2.0,6.0
mazowieckie,minski,2015,301412042000,51,151,271,456,307.0,101.0,48.0
mazowieckie,mlawski,2015,301413022000,7,117,143,546,388.0,36.0,122.0
mazowieckie,nowodworski,2015,301414022000,20,76,99,133,101.0,10.0,22.0
mazowieckie,ostrowski,2015,301416022000,5,125,155,212,156.0,19.0,37.0
mazowieckie,ostrolecki,2015,301415012000,30,177,200,317,273.0,34.0,10.0
mazowieckie,otwocki,2015,301417032000,29,171,238,351,237.0,43.0,71.0
mazowieckie,piaseczynski,2015,301418013000,50,147,201,1469,483.0,294.0,692.0
mazowieckie,pruszkowski,2015,301421033000,35,146,179,478,401.0,63.0,14.0
mazowieckie,przasnyski,2015,301422023000,11,121,131,453,305.0,20.0,128.0
mazowieckie,przysuski,2015,301423012000,3,48,74,165,104.0,47.0,14.0
mazowieckie,pultuski,2015,301424012000,4,61,78,608,529.0,14.0,65.0
mazowieckie,plocki,2015,301419132000,42,161,158,324,206.0,44.0,74.0
mazowieckie,plonski,2015,301420032000,15,133,179,391,309.0,25.0,57.0
mazowieckie,radomski,2015,301425022000,38,184,273,533,384.0,71.0,78.0
mazowieckie,siedlecki,2015,301426012000,20,129,178,453,281.0,82.0,90.0
mazowieckie,sierpecki,2015,301427022000,5,119,124,218,158.0,53.0,7.0
mazowieckie,sochaczewski,2015,301428022000,34,120,170,307,213.0,44.0,50.0
mazowieckie,sokolowski,2015,301429022000,11,71,115,258,164.0,32.0,62.0
mazowieckie,szydlowiecki,2015,301430012000,15,34,66,145,104.0,27.0,14.0
mazowieckie,warszawski zachodni,2015,301432013000,35,102,138,398,242.0,35.0,121.0
mazowieckie,wolominski,2015,301434052000,78,180,274,532,266.0,103.0,163.0
mazowieckie,wyszkowski,2015,301435012000,25,89,110,262,226.0,25.0,11.0
mazowieckie,wegrowski,2015,301433022000,17,220,265,513,370.0,82.0,61.0
mazowieckie,zwolenski,2015,301436012000,28,47,63,242,130.0,82.0,30.0
mazowieckie,losicki,2015,301410012000,15,83,65,131,97.0,10.0,24.0
mazowieckie,zurominski,2015,301437013000,1,32,45,99,92.0,5.0,2.0
mazowieckie,zyrardowski,2015,301438023000,8,71,104,199,168.0,22.0,9.0
małopolskie,bochenski,2015,201201000000,40,135,162,399,291.0,18.0,90.0
małopolskie,brzeski,2015,301202012000,15,169,180,489,251.0,157.0,81.0
małopolskie,chrzanowski,2015,301203013000,45,276,300,973,433.0,322.0,218.0
małopolskie,dabrowski,2015,301204012000,10,68,77,105,80.0,12.0,13.0
małopolskie,gorlicki,2015,301205023000,19,176,207,461,254.0,111.0,96.0
małopolskie,krakowski,2015,301206012000,115,510,506,1889,1030.0,519.0,340.0
małopolskie,limanowski,2015,301207032000,38,236,238,953,489.0,209.0,255.0
małopolskie,m. krakow,2015,251261011000,194,902,896,2213,1792.0,214.0,207.0
małopolskie,m. nowy sacz,2015,251262011000,5,21,115,453,395.0,31.0,27.0
małopolskie,m. tarnow,2015,251263011000,31,213,213,765,584.0,92.0,89.0
małopolskie,miechowski,2015,301208012000,14,89,79,260,209.0,15.0,36.0
małopolskie,myslenicki,2015,301209013000,45,208,201,510,273.0,85.0,152.0
małopolskie,nowosadecki,2015,301210022000,26,247,296,762,485.0,134.0,143.0
małopolskie,nowotarski,2015,301211032000,34,294,301,935,349.0,319.0,267.0
małopolskie,olkuski,2015,301212032000,23,131,162,438,236.0,110.0,92.0
małopolskie,oswiecimski,2015,301213023000,103,167,205,538,269.0,124.0,145.0
małopolskie,proszowicki,2015,301214012000,11,37,39,88,56.0,24.0,8.0
małopolskie,suski,2015,301215032000,30,191,173,345,198.0,57.0,90.0
małopolskie,tarnowski,2015,301216112000,30,289,279,929,453.0,270.0,206.0
małopolskie,tatrzanski,2015,301217022000,12,55,59,346,126.0,122.0,98.0
małopolskie,wadowicki,2015,301218013000,78,251,262,1106,579.0,203.0,324.0
małopolskie,wielicki,2015,301219012000,27,139,148,906,770.0,24.0,112.0
opolskie,brzeski,2015,301601011000,28,136,196,568,319.0,158.0,91.0
opolskie,glubczycki,2015,301602013000,16,143,132,313,176.0,79.0,58.0
opolskie,kluczborski,2015,301604013000,30,87,102,168,111.0,8.0,49.0
opolskie,krapkowicki,2015,301605013000,38,130,136,264,173.0,31.0,60.0
opolskie,kedzierzynsko-kozielski,2015,301603022000,30,232,154,303,236.0,16.0,51.0
opolskie,m. opole,2015,251661011000,70,266,272,630,430.0,74.0,126.0
opolskie,namyslowski,2015,301606012000,6,46,104,159,117.0,25.0,17.0
opolskie,nyski,2015,301607013000,47,309,514,1066,619.0,158.0,289.0
opolskie,oleski,2015,301608013000,8,85,96,295,166.0,37.0,92.0
opolskie,opolski,2015,301609012000,40,231,214,536,291.0,84.0,161.0
opolskie,prudnicki,2015,301610013000,19,88,82,341,115.0,105.0,121.0
opolskie,strzelecki,2015,301611012000,13,111,125,358,262.0,38.0,58.0
podkarpackie,bieszczadzki,2015,201801000000,12,39,4,2,1.0,0.0,1.0
podkarpackie,brzozowski,2015,201802000000,54,75,77,187,107.0,26.0,54.0
podkarpackie,debicki,2015,301803023000,43,216,221,465,232.0,54.0,179.0
podkarpackie,jaroslawski,2015,301804032000,20,147,169,205,119.0,4.0,82.0
podkarpackie,jasielski,2015,301805022000,50,344,266,384,243.0,44.0,97.0
podkarpackie,kolbuszowski,2015,301806012000,18,132,120,313,162.0,43.0,108.0
podkarpackie,krosnienski,2015,301807012000,19,363,345,309,142.0,65.0,102.0
podkarpackie,leski,2015,301821012000,11,52,67,117,58.0,14.0,45.0
podkarpackie,lezajski,2015,301808022000,10,125,125,188,136.0,23.0,29.0
podkarpackie,lubaczowski,2015,301809023000,15,55,55,120,69.0,15.0,36.0
podkarpackie,m. krosno,2015,251861011000,15,111,212,464,354.0,78.0,32.0
podkarpackie,m. przemysl,2015,251862011000,11,103,12,122,83.0,30.0,9.0
podkarpackie,m. rzeszow,2015,251863011000,81,256,305,164,131.0,15.0,18.0
podkarpackie,m. tarnobrzeg,2015,251864011000,9,121,99,463,244.0,106.0,113.0
podkarpackie,mielecki,2015,301811022000,44,279,267,856,496.0,155.0,205.0
