woj,pow,rok,kod,odsetek_ogol,odsetek_kobiety,odsetek_mezczyzni,odsetek_dzieci,liczba_ludnosci,liczba_ludnosci_mezczyzni,liczba_ludnosci_kobiety,liczba_dzieci
kujawsko - pomorskie,brodnicki,2018,0402000,0.8365019011406843,0.7530120481927711,0.44546850998463905,1.0445330488010334,78900,39060,39840,17807
kujawsko - pomorskie,bydgoski,2018,0403000,0.6545640501150601,0.5536799459824443,0.3391289378550525,0.9140148950575491,117330,58090,59240,26586
kujawsko - pomorskie,chelminski,2018,0404000,0.46177428626173594,0.4507888805409466,0.25420414548298786,0.5056890012642226,52190,25570,26620,11074
kujawsko - pomorskie,golubsko-dobrzynski,2018,0405000,0.5959237926451041,0.5364995602462621,0.15178571428571427,1.1712271973466004,45140,22400,22740,9648
kujawsko - pomorskie,grudziadzki,2018,0406000,0.6977899180531413,0.48731974142217804,0.376984126984127,1.179843422648583,40270,20160,20110,9069
kujawsko - pomorskie,inowroclawski,2018,0407000,0.509181450357921,0.6037189084762135,0.13747912116150585,0.7010199674407788,160650,77830,82820,30099
kujawsko - pomorskie,lipnowski,2018,0408000,0.5767484105358764,0.6413730803974707,0.1917808219178082,0.7341117248129763,66060,32850,33210,14303
kujawsko - pomorskie,m. bydgoszcz,2018,0461000,0.3329716145982066,0.3608025024269227,0.10257966616084976,0.531139683259384,350180,164750,185420,61754
kujawsko - pomorskie,m. grudziadz,2018,0462000,0.6975276170436613,0.5422775657762603,0.06407423773751658,1.9580419580419581,95050,45260,49790,18590
kujawsko - pomorskie,m. torun,2018,0463000,0.2810907111397041,0.45694200351493847,0.04469987228607918,0.08420831030762348,202070,93960,108110,38001
kujawsko - pomorskie,m. wloclawek,2018,0464000,0.3953068592057762,0.6495056256392772,0.06712696586114307,0.11172616931593114,110800,52140,58660,19691
kujawsko - pomorskie,mogilenski,2018,0409000,0.36665211697948497,0.36340316374519027,0.1649576460098083,0.49842886553256044,45820,22430,23390,9229
kujawsko - pomorskie,nakielski,2018,0410000,0.5023674789236632,0.49931287219422815,0.11180992313067784,0.8934235567773313,86590,42930,43660,18916
kujawsko - pomorskie,radziejowski,2018,0411000,0.3856546303119627,0.3840544482255712,0.13406156901688182,0.6635441061670571,40710,20140,20570,7686
kujawsko - pomorskie,rypinski,2018,0412000,0.2486881131644992,0.2931889941362201,0.004616805170821791,0.4597455361915963,43830,21660,22170,9353
kujawsko - pomorskie,sepolenski,2018,0413000,0.5224787363304981,0.48058252427184467,0.1411192214111922,0.9779676258992805,41150,20550,20600,8896
kujawsko - pomorskie,torunski,2018,0415000,0.2683747896016458,0.29314159292035397,0.11577149364205733,0.2633647798742138,106940,52690,54240,25440
kujawsko - pomorskie,tucholski,2018,0416000,0.7215216043001861,0.4793388429752066,0.4714640198511167,1.0884478185310529,48370,24180,24200,10933
kujawsko - pomorskie,wabrzeski,2018,0417000,0.32839290903807034,0.41189931350114417,0.17119244391971666,0.1697072549851506,34410,16940,17480,7071
kujawsko - pomorskie,wloclawski,2018,0418000,0.3265778807180081,0.3143643873336393,0.14258999532491817,0.4920049200492005,86350,42780,43580,17073
kujawsko - pomorskie,swiecki,2018,0414000,0.5620467365028203,0.3933253873659118,0.33919084593379645,0.9218779699676867,99280,48940,50340,21044
kujawsko - pomorskie,zninski,2018,0419000,0.7257491833546371,0.6992417860151643,0.36196495259982764,0.9290252066397978,70410,34810,35610,14639
lubelskie,bialski,2018,0601000,0.7585959242301823,0.7994289793004996,0.13369467028003615,1.3590844062947067,111390,55350,56040,23766
lubelskie,bilgorajski,2018,0602000,0.790615141955836,0.7466459265020416,0.2299540091981604,1.4938618547552138,101440,50010,51430,20283
lubelskie,hrubieszowski,2018,0604000,0.9262166405023549,1.2234206471494606,0.30079999999999996,0.8637236084452975,63700,31250,32450,11462
lubelskie,janowski,2018,0605000,0.597047329570126,0.589247311827957,0.17974572555896537,1.070994810643701,46060,22810,23250,9057
lubelskie,krasnostawski,2018,0606000,0.7101517284529955,0.6644315757391039,0.17994858611825193,1.6059957173447537,63930,31120,32810,11208
lubelskie,krasnicki,2018,0607000,0.6799250312369846,0.7859023698602391,0.2506426735218509,0.8238699621465152,96040,46680,49370,17964
lubelskie,lubartowski,2018,0608000,0.7027818448023426,0.6559542152762492,0.09455719557195572,1.5504297682515504,88790,43360,45430,18382
lubelskie,lubelski,2018,0609000,0.7008225921367964,0.7565371921807565,0.14548340166644624,1.1044855036277648,154390,75610,78780,34043
lubelskie,m. biala podlaska,2018,0661000,1.025283347863993,0.9632107023411371,0.08739985433357611,2.3952095808383236,57350,27460,29900,11523
lubelskie,m. chelm,2018,0662000,0.5217807563427477,0.6616541353383459,0.11552837240910636,0.6803989188181564,62670,29430,33250,10729
lubelskie,m. lublin,2018,0663000,0.6588553933113518,0.5839934444140945,0.11875119708868033,1.548153397905347,339680,156630,183050,63495
lubelskie,m. zamosc,2018,0664000,0.6989500078357624,0.669431279620853,0.1430472388556221,1.5080514611911051,63810,30060,33760,11737
lubelskie,opolski,2018,0612000,0.7768290641218818,0.8671465968586388,0.17146776406035666,1.309199543098146,59730,29160,30560,11381
lubelskie,parczewski,2018,0613000,0.9070100143061517,0.8858603066439523,0.10957324106113032,2.048470859780727,34950,17340,17610,6932
lubelskie,pulawski,2018,0614000,0.7216947960618847,0.7154910563617954,0.1467620620069712,1.464947548407967,113760,54510,59260,21639
lubelskie,radzynski,2018,0615000,0.4807692307692308,0.663523071741327,0.04055424129773572,0.598048473402581,59280,29590,29690,12708
lubelskie,rycki,2018,0616000,0.7441694854904753,0.773323873714083,0.23230879199428162,1.1979767503771408,56170,27980,28190,11269
lubelskie,tomaszowski,2018,0618000,0.6270903010033445,0.7159679698539801,0.09209888511875909,1.1721001729328124,83720,41260,42460,15613
lubelskie,wlodawski,2018,0619000,0.5689164727178692,0.770408163265306,0.15731515469323545,0.5154639175257731,38670,19070,19600,7566
lubelskie,zamojski,2018,0620000,0.560127174116327,0.6028761061946903,0.08160941355095844,1.1156581896131734,106940,52690,54240,20526
lubelskie,lukowski,2018,0611000,0.7882736156351792,0.8,0.14780168381665107,1.3528748590755355,107450,53450,54000,24836
lubelskie,leczynski,2018,0610000,0.6143404107205012,0.7037922787837376,0.11706278822277404,0.9217335058214747,57460,28190,29270,12368
lubelskie,swidnicki,2018,0617000,0.6732370905052748,0.6820005349023803,0.17316017316017315,1.2365434972359617,72040,34650,37390,13748
lubelskie,chelmski,2018,0603000,0.8040393710852615,0.8657243816254416,0.14504014504014504,1.4580956003550145,78230,38610,39620,15774
lubuskie,gorzowski,2018,0801000,0.20405310971348709,0.2386237513873474,0.07040270346381301,0.22674267945063487,71550,35510,36040,15436
lubuskie,krosnienski,2018,0802000,0.2515837104072398,0.18155927376290493,0.13991163475699558,0.4672460517708626,55250,27160,28090,10701
lubuskie,m. gorzow wielkopolski,2018,0861000,0.4059070367979341,0.6245193047223504,0.07128309572301426,0.23043405396346575,123920,58920,65010,23868
lubuskie,m. zielona gora,2018,0862000,1.5388453314326442,2.048290830168204,0.7736217515397327,0.4883203964870085,140300,66570,73720,27441
lubuskie,miedzyrzecki,2018,0803000,0.7566356428817649,0.836734693877551,0.48201187565490744,0.4825831359129596,58020,28630,29400,11397
lubuskie,nowosolski,2018,0804000,0.4628881449844165,0.6506078343088699,0.19426676143094054,0.17123287671232876,86630,42210,44420,17520
lubuskie,strzelecko-drezdenecki,2018,0806000,0.39295118493011955,0.4843875100080064,0.13535684987694832,0.39308176100628933,49370,24380,24980,10176
lubuskie,sulecinski,2018,0807000,0.1926345609065156,0.16328828828828829,0.12542759407069554,0.23624235686492495,35300,17540,17760,7196
lubuskie,slubicki,2018,0805000,0.3673036093418259,0.4326123128119801,0.19080659150043364,0.2563313852148057,47100,23060,24040,9753
lubuskie,wschowski,2018,0812000,1.233683132838495,0.9453993933265925,0.7468879668049793,1.798475464506908,39070,19280,19780,8396
lubuskie,zielonogorski,2018,0809000,0.33663366336633666,0.4069919123402035,0.08014961261020571,0.44536242173884977,75750,37430,38330,15493
lubuskie,swiebodzinski,2018,0808000,0.2793696275071633,0.26325026325026324,0.10603290676416818,0.4536334292942511,55840,27350,28490,11463
lubuskie,zaganski,2018,0810000,0.3732093490826841,0.3997057381069152,0.15463917525773196,0.4824933168155441,79580,38800,40780,15337
lubuskie,zarski,2018,0811000,0.763831544178365,0.5675892498997192,0.49978732454274777,1.1687286127928402,96880,47020,49860,18995
mazowieckie,bialobrzeski,2018,1401000,0.40536512667660207,0.5180722891566265,0.11209439528023599,0.4065573770491803,33550,16950,16600,7625
mazowieckie,ciechanowski,2018,1402000,0.34236645477863276,0.46501425751261244,0.061252268602540835,0.37303198200669263,89670,44080,45590,18229
mazowieckie,garwolinski,2018,1403000,0.7679603633360859,0.9356191865766916,0.2159867085102455,0.7980261382474266,108990,54170,54830,25939
mazowieckie,gostyninski,2018,1404000,0.36504424778761063,0.3537532355478861,0.07720254314259764,0.7765619484645252,45200,22020,23180,8499
mazowieckie,grodziski,2018,1405000,0.2720799234775215,0.28169014084507044,0.037694013303769404,0.4661466746665436,94090,45100,48990,21667
mazowieckie,grojecki,2018,1406000,0.39918740477399695,0.5713144226927687,0.11365984707584212,0.25181598062953997,98450,48390,50060,20650
mazowieckie,kozienicki,2018,1407000,0.2761700016537126,0.4366382140512147,0.09663445518160613,0.04222616333079976,60470,30010,30460,11841
mazowieckie,legionowski,2018,1408000,0.4863846549066621,0.6850901869932152,0.1774622892635315,0.2002595957722974,116780,56350,60430,26965
mazowieckie,lipski,2018,1409000,0.39169833382052033,0.5513639001741149,0.1413427561837456,0.23674242424242425,34210,16980,17230,6336
mazowieckie,m. ostroleka,2018,1461000,0.5300420972062763,0.4904831625183016,0.04008016032064128,1.2276167620454126,52260,24950,27320,10834
mazowieckie,m. plock,2018,1462000,0.37916666666666665,0.6116979347311997,0.07246376811594203,0.11345289523061483,120000,56580,63430,22917
mazowieckie,m. radom,2018,1463000,1.6424916678402104,2.3865260900643315,0.41242211452873107,1.0038836374294717,213030,101110,111920,40941
mazowieckie,m. siedlce,2018,1464000,0.10787209451650186,0.19985376553741163,0.005428881650380022,0.0,77870,36840,41030,17202
mazowieckie,m. st. warszawa,2018,1465000,0.552202793072999,0.6133436077933168,0.17134261184355357,0.7357801103524582,1777970,817660,960310,343445
mazowieckie,makowski,2018,1411000,0.5104972375690608,0.6407423773751657,0.26536930561698363,0.2706359945872801,45250,22610,22630,9607
mazowieckie,minski,2018,1412000,0.4219217266935379,0.489723420451662,0.192,0.3371104815864023,153820,75000,78820,35300
mazowieckie,mlawski,2018,1413000,0.719562243502052,1.1084272678475577,0.11997767857142858,0.4556401744450954,73100,35840,37260,15363
mazowieckie,nowodworski,2018,1414000,0.38088031277588597,0.5667816658452439,0.05940082644628099,0.2952518679199807,79290,38720,40580,16596
mazowieckie,ostrowski,2018,1416000,0.464413300357241,0.6477953184540011,0.17203107658157601,0.25597844392051194,72780,36040,36740,14845
mazowieckie,ostrolecki,2018,1415000,0.26256479603335586,0.45662100456621,0.0534045393858478,0.04454563452781627,88740,44940,43800,20204
mazowieckie,otwocki,2018,1417000,0.29506610770719127,0.4751586441727287,0.04879690392057884,0.11099189759147582,124040,59430,64610,27029
mazowieckie,piaseczynski,2018,1418000,0.517977831846445,0.6779485049833887,0.13313776373688366,0.4139366035062865,184950,88630,96320,45176
mazowieckie,pruszkowski,2018,1421000,0.40245981490501703,0.5503308951584813,0.138266547177058,0.2217730615911515,164240,78110,86130,35622
mazowieckie,przasnyski,2018,1422000,0.6948125709958349,0.651762031072376,0.0680786686838124,1.5012722646310432,52820,26440,26390,11790
mazowieckie,przysuski,2018,1423000,0.4126908396946565,0.6116642958748222,0.08161305808929428,0.3210845522654299,41920,20830,21090,8409
mazowieckie,pultuski,2018,1424000,1.2545840571318279,1.0763358778625953,0.4685669660288949,2.229814781514116,51810,25610,26200,11122
mazowieckie,plocki,2018,1419000,0.418579530110721,0.4946428571428571,0.17062987838083135,0.40560949298813376,111090,55090,56000,23175
mazowieckie,plonski,2018,1420000,0.6200663539640774,0.7229729729729729,0.3022552894675657,0.5018197860372781,87410,43010,44400,18134
mazowieckie,radomski,2018,1425000,0.38522219300552196,0.5332110572514083,0.06202164159408815,0.3849518810148731,152120,75780,76330,34290
mazowieckie,siedlecki,2018,1426000,0.5617701290719115,0.6856435643564357,0.1758241758241758,0.5956977385548814,81350,40950,40400,18130
mazowieckie,sierpecki,2018,1427000,0.2950191570881226,0.39637599093997733,0.1284046692607004,0.14669478316677365,52200,25700,26490,10907
mazowieckie,sochaczewski,2018,1428000,0.3313359182234755,0.515818431911967,0.09643201542912247,0.09487666034155598,85110,41480,43620,17918
mazowieckie,sokolowski,2018,1429000,0.5477683511619329,0.7343807088052612,0.20491803278688525,0.3871576959395656,54220,26840,27370,10590
mazowieckie,szydlowiecki,2018,1430000,0.17561465127947817,0.3053053053053053,0.04524886877828054,0.0,39860,19890,19980,8220
mazowieckie,warszawski zachodni,2018,1432000,0.34954277412186996,0.4281244854273012,0.10660980810234541,0.33840304182509506,117010,56280,60730,26300
mazowieckie,wolominski,2018,1434000,0.32727420932507334,0.43830657853320737,0.04819480848905048,0.3144340187662208,245360,118270,127080,60108
mazowieckie,wyszkowski,2018,1435000,0.589982449034697,0.7192513368983957,0.3136078538314699,0.3151385420382923,74070,36670,37400,16818
mazowieckie,wegrowski,2018,1433000,0.7072691552062869,0.9148550724637682,0.19056261343012706,0.7308684436801376,66170,33060,33120,13956
mazowieckie,zwolenski,2018,1436000,0.31929534819708233,0.5046626439934174,0.08839779005524862,0.10523546435148645,36330,18100,18230,7602
mazowieckie,losicki,2018,1410000,0.6576402321083172,0.686777920410783,0.1683937823834197,1.1167033658383139,31020,15440,15580,6358
mazowieckie,zurominski,2018,1437000,0.2876219825372368,0.5423213380638621,0.02081165452653486,0.01243781094527363,38940,19220,19730,8040
mazowieckie,zyrardowski,2018,1438000,0.3849703361898484,0.5026521848951755,0.05239933811362383,0.4654673543841993,75850,36260,39590,15898
małopolskie,bochenski,2018,1201000,0.5614496291428035,0.6287091988130564,0.14831717056474614,0.7355331599479844,106510,52590,53920,24608
małopolskie,brzeski,2018,1202000,0.4806351249865894,0.5320280910832093,0.10168758113370835,0.7402323643315849,93210,46220,46990,20399
małopolskie,chrzanowski,2018,1203000,0.5821835872079113,0.5642294017622508,0.14664689405173834,1.213293476349569,125390,60690,64690,22748
małopolskie,dabrowski,2018,1204000,0.2813816343723673,0.31932773109243695,0.08783783783783784,0.3861003861003861,59350,29600,29750,11914
małopolskie,gorlicki,2018,1205000,0.41429880843263056,0.48138056312443234,0.06659267480577136,0.6386938499280941,109100,54060,55050,23642
małopolskie,krakowski,2018,1206000,0.4257622226231283,0.46080995123330265,0.11647622558053813,0.6051783640556764,277150,135650,141490,61139
małopolskie,limanowski,2018,1207000,0.6014294403892945,0.8235652306287107,0.12302551640340217,0.4961832061068702,131520,65840,65690,34060
małopolskie,m. krakow,2018,1261000,0.23071835241936528,0.313715953307393,0.06335621196543197,0.18306539853547682,771070,359870,411200,142572
małopolskie,m. nowy sacz,2018,1262000,0.5506555423122765,0.6058527663465935,0.11205179282868527,0.8645697059325408,83900,40160,43740,17581
małopolskie,m. tarnow,2018,1263000,0.20722538052448192,0.2780674313521029,0.06793478260869565,0.16079672182167126,109060,51520,57540,19279
małopolskie,miechowski,2018,1208000,0.49450549450549447,0.6455493183640738,0.049586776859504134,0.7484229658932963,49140,24200,24940,9353
małopolskie,myslenicki,2018,1209000,0.38967173108714476,0.4154302670623145,0.05238095238095238,0.6476983576220218,127030,63000,64030,30261
małopolskie,nowosadecki,2018,1210000,0.29651216578776945,0.3208260348483452,0.07798718781914399,0.38006219199505376,216180,107710,108470,54991
małopolskie,nowotarski,2018,1211000,0.40050127930656365,0.38032920969226053,0.05869797225186767,0.7876387054926217,191510,93700,97810,43167
małopolskie,olkuski,2018,1212000,0.28918243484469836,0.3628472222222222,0.06797721844571009,0.37752286917380573,112040,54430,57600,20661
małopolskie,oswiecimski,2018,1213000,0.3031091453102641,0.3507217016966321,0.0588550026752274,0.4832850048328501,153740,74760,78980,30003
małopolskie,proszowicki,2018,1214000,0.36534926470588236,0.36231884057971014,0.06993006993006994,0.7460076932043361,43520,21450,22080,8579
małopolskie,suski,2018,1215000,0.529314028008545,0.6429580781912388,0.0765733429050012,0.7536882617062219,84260,41790,42460,18708
małopolskie,tarnowski,2018,1216000,0.30510492632832265,0.3396337861783816,0.06800680068006801,0.45945638576140113,201570,99990,101580,43965
małopolskie,tatrzanski,2018,1217000,0.37270726338958177,0.3232208675928551,0.10952236081533313,0.7120361495275914,68150,32870,35270,14606
małopolskie,wadowicki,2018,1218000,0.4877287204146631,0.5109041901494732,0.02292701566679404,0.9831500582502203,160130,78510,81620,35193
małopolskie,wielicki,2018,1219000,0.43909348441926344,0.5550430504305043,0.024177949709864605,0.6175562417291575,127080,62040,65040,29471
opolskie,brzeski,2018,1601000,0.35445281346920693,0.3779697624190065,0.07276034561164164,0.6495372765419325,90280,43980,46300,17397
opolskie,glubczycki,2018,1602000,0.4707933740191805,0.42589437819420783,0.071396697902722,1.2403870007442321,45880,22410,23480,8062
opolskie,kluczborski,2018,1604000,0.612089914945322,0.5306848502816484,0.2709436312675179,1.1851211072664358,65840,32110,33730,11560
opolskie,krapkowicki,2018,1605000,0.3409446355958711,0.3905540417801998,0.10676156583629894,0.5055976886962802,63940,30910,33030,11076
opolskie,kedzierzynsko-kozielski,2018,1603000,0.42015028045295794,0.3231744733074248,0.043869269576661554,1.3592353525322742,94490,45590,48890,16112
opolskie,m. opole,2018,1661000,0.5002380227721459,0.7176609568812758,0.15560337692435028,0.27305282005371534,128139,60410,67720,22340
opolskie,namyslowski,2018,1606000,0.5012883579292574,0.5308924485125859,0.028790786948176585,1.1031175059952039,42690,20840,21850,8340
opolskie,nyski,2018,1607000,0.9273457466228551,0.8779656201164937,0.21637866265965439,2.1284618929903214,136950,66550,70390,23867
opolskie,oleski,2018,1608000,0.26006594529327076,0.2841596130592503,0.05708848715509039,0.48122368307983154,64599,31530,33080,11637
opolskie,opolski,2018,1609000,0.34245466321243523,0.34963938538726874,0.06026113157013726,0.7479022254651587,123520,59740,63780,21928
opolskie,prudnicki,2018,1610000,0.43948126801152737,0.4510756419153366,0.03745318352059925,1.0279727191855292,55520,26700,28820,10117
opolskie,strzelecki,2018,1611000,0.33212802999866076,0.28966597077244255,0.09080902586681343,0.7821901323706378,74670,36340,38320,13296
podkarpackie,bieszczadzki,2018,1801000,0.5987202925045704,0.7110711071107111,0.04642525533890436,1.1352657004830917,21880,10770,11110,4140
podkarpackie,brzozowski,2018,1802000,0.5219905646020393,0.5210843373493976,0.17841213202497772,0.7884547694473778,65710,32509,33200,14205
podkarpackie,debicki,2018,1803000,0.4982652985900938,0.4945295404814004,0.1315002988643156,0.8588744588744588,135470,66920,68550,28875
podkarpackie,jaroslawski,2018,1804000,0.316460939441637,0.3998704872915655,0.049194232400339266,0.4307892383971389,120710,58950,61770,24606
podkarpackie,jasielski,2018,1805000,0.29045279045279043,0.3970994475138122,0.06423982869379015,0.293811869999548,113960,56040,57920,22123
podkarpackie,kolbuszowski,2018,1806000,0.6866197183098592,0.7503192848020434,0.1797175866495507,1.0798967055325144,62480,31160,31320,12779
podkarpackie,krosnienski,2018,1807000,0.41544346588381814,0.4552617755209245,0.14466546112115733,0.5282861896838602,112410,55300,57110,24040
podkarpackie,leski,2018,1821000,0.18072289156626506,0.34226190476190477,0.01524390243902439,0.0,26560,13120,13440,5047
podkarpackie,lezajski,2018,1808000,0.5534790109258194,0.5910770105143507,0.11347105033459412,0.9663188852321265,69560,34370,35190,14281
podkarpackie,lubaczowski,2018,1809000,0.16352201257861634,0.23197715917201997,0.018096272167933407,0.19659239842726078,55650,27630,28020,10682
podkarpackie,m. krosno,2018,1861000,0.8256288970113953,1.3045250713412149,0.21828103683492497,0.1864801864801865,46510,21990,24530,8580
podkarpackie,m. przemysl,2018,1862000,0.8979591836734694,0.7474853117598204,0.16353514265831592,2.360846272586943,61250,28740,32509,11013
podkarpackie,m. rzeszow,2018,1863000,0.3006890791396951,0.33161239078633836,0.05943863511282334,0.47201787642170273,191560,90850,100720,39829
podkarpackie,m. tarnobrzeg,2018,1864000,0.7842720510095644,0.647921760391198,0.2354509107063527,1.9193154034229827,47050,22510,24540,8180
podkarpackie,mielecki,2018,1811000,0.6731543133094314,0.6794575879976918,0.1840855106888361,1.1438828663944811,136670,67360,69320,28412
podkarpackie,nizanski,2018,1812000,0.47875523638539796,0.4736530491415038,0.09679370840895342,1.0081915563957151,66840,33060,33780,12696
podkarpackie,przemyski,2018,1813000,0.3400537634408602,0.30736047452143433,0.12597158938622352,0.5985686402081978,74400,37310,37090,15370
podkarpackie,przeworski,2018,1814000,0.2561814937547795,0.3693467336683417,0.07503234152652005,0.15378937007874016,78460,38650,39800,16256
podkarpackie,ropczycko-sedziszowski,2018,1815000,0.34960333467796156,0.4410201912858661,0.07078682276068608,0.403872423828473,74370,36730,37640,16837
podkarpackie,rzeszowski,2018,1816000,0.4809666256085401,0.44364647283678904,0.2221958174904943,0.6601182931981411,170490,84160,86330,37872
podkarpackie,sanocki,2018,1817000,0.601519628535247,0.48820852296235,0.3834554071520896,0.8296107211231653,94760,46420,48340,18804
podkarpackie,stalowowolski,2018,1818000,0.3245169761770775,0.3826530612244898,0.09856977193660611,0.43237194160435427,106620,51740,54880,19659
podkarpackie,strzyzowski,2018,1819000,0.15919428200129954,0.2416237113402062,0.049148099606815196,0.06375009960953064,61560,30520,31040,12549
podkarpackie,tarnobrzeski,2018,1820000,0.845229151014275,0.753880266075388,0.4965622612681436,1.1434204041399705,53240,26180,27060,10145
podkarpackie,lancucki,2018,1810000,0.291970802919708,0.39844509232264336,0.052936728006049906,0.2877779031711996,80830,39670,41160,17722
podlaskie,augustowski,2018,2001000,0.8583176289189652,0.755540631296172,0.6155998600909409,0.8869179600886918,58370,28590,29780,11275
podlaskie,bialostocki,2018,2002000,0.7937900776240298,0.6433994938057813,0.5392089776926235,0.9996322423188794,148150,73070,75070,29911
podlaskie,bielski,2018,2003000,0.6525701786365293,0.5234657039711191,0.4563857195436143,0.8997169429842297,54860,27170,27700,9892
podlaskie,grajewski,2018,2004000,0.9890572390572391,0.8733806936899289,0.4368108566581849,1.6941882907999144,47520,23580,23930,9326
podlaskie,hajnowski,2018,2005000,0.6189151599443672,0.6885688568856885,0.33938814531548755,0.6240928882438317,43140,20920,22220,6890
podlaskie,kolnenski,2018,2006000,1.0520833333333333,0.9446764091858039,0.6760270410816432,1.1992263056092844,38400,19230,19160,7755
podlaskie,m. bialystok,2018,2061000,0.7641363544678277,0.6988089204257476,0.31299240796447503,1.2646434671589517,297460,139620,157840,57961
podlaskie,m. suwalki,2018,2063000,0.14177287698696833,0.19742253907321086,0.06294964028776978,0.04104528663291832,69830,33360,36470,14618
podlaskie,m. lomza,2018,2062000,0.4380952380952381,0.7097361237488626,0.04329004329004329,0.23205569336640794,63000,30030,32970,12497
podlaskie,moniecki,2018,2008000,0.6435765168263325,0.751219512195122,0.35113748763600394,0.5030591434398368,40710,20220,20500,7355
podlaskie,sejnenski,2018,2009000,0.9955201592832255,0.9443339960238568,0.7270916334661355,0.8528784648187633,20090,10040,10060,3752
podlaskie,siemiatycki,2018,2010000,0.9711344819870217,0.9150901891772987,0.6238615664845173,1.1752277829129802,44690,21960,22730,7573
podlaskie,sokolski,2018,2011000,0.904105528382985,0.9181578175418011,0.329538645895746,1.5364390764933038,67470,33380,34090,12171
podlaskie,suwalski,2018,2012000,1.0477787091366304,0.885208452312964,0.5798687089715536,1.4749644197179455,35790,18280,17510,7729
podlaskie,wysokomazowiecki,2018,2013000,0.6550218340611353,0.6419753086419753,0.4913494809688581,0.43852106620808257,57250,28900,28350,11630
podlaskie,zambrowski,2018,2014000,0.7804655408489274,0.7378904481665912,0.3084714548802947,1.2604096331307675,43820,21720,22090,8886
podlaskie,lomzynski,2018,2007000,0.6019607843137255,0.6349206349206349,0.32558139534883723,0.591049817056009,51000,25800,25200,10659
pomorskie,bytowski,2018,2201000,0.47414880201765447,0.41457286432160806,0.14177215189873418,0.8470871133457208,79300,39500,39800,18298
pomorskie,chojnicki,2018,2202000,0.6253203485392106,0.8223617581527244,0.19506121601992116,0.4820121817624118,97550,48190,49370,22821
pomorskie,czluchowski,2018,2203000,0.4239843888593223,0.5084151472650771,0.13285457809694795,0.48166300490113234,56370,27850,28520,11834
pomorskie,gdanski,2018,2204000,0.4802065404475043,0.3482082488167681,0.1332398316970547,0.9663188852321265,116200,57040,59160,28562
pomorskie,kartuski,2018,2205000,0.35426731078904994,0.37567607074989035,0.16273273713531738,0.2984537010831811,136620,68210,68410,38867
pomorskie,koscierski,2018,2206000,0.5556321522128774,0.4853833425261997,0.1626688723462917,0.9417040358744395,72530,36270,36260,17840
pomorskie,kwidzynski,2018,2207000,0.4226197622763837,0.2905453679447488,0.33171912832929784,0.4970072680632749,83290,41300,41990,18712
pomorskie,leborski,2018,2208000,1.3488231744115873,0.986040986040986,0.8647654093836247,1.939326776561851,66280,32610,33670,14438
pomorskie,m. gdansk,2018,2261000,0.4579645543578424,0.6266297262059974,0.147836701478367,0.3064650607296573,466630,221190,245440,88754
pomorskie,m. gdynia,2018,2262000,0.38406885631927246,0.6031743589349049,0.052437032579730085,0.228227956794866,246310,116330,129979,44254
pomorskie,m. sopot,2018,2264000,0.5131761442441054,0.8078715691351631,0.07765830346475508,0.31878860330743175,36050,16740,19310,5019
pomorskie,m. slupsk,2018,2263000,0.46588287001428413,0.7267441860465116,0.056009334889148193,0.3102506825515016,91010,42850,48160,16116
pomorskie,malborski,2018,2209000,0.820392156862745,0.6217457886676876,0.6237942122186495,0.9635237439779766,63750,31100,32650,13077
pomorskie,nowodworski,2018,2210000,0.6517482517482518,0.5892162312395776,0.30985915492957744,0.9846827133479212,35750,17750,17990,7312
pomorskie,pucki,2018,2211000,0.72553365216377,0.4971098265895954,0.3107344632768362,1.340678627145086,85730,42480,43250,20512
pomorskie,starogardzki,2018,2213000,0.9070312500000001,0.7858243451463791,0.16957210776545165,1.8579234972677594,128000,63100,64900,29280
pomorskie,sztumski,2018,2216000,0.3560259802742362,0.4973696795791487,0.06292352371732816,0.3475336322869955,41570,20660,20910,8920
pomorskie,slupski,2018,2212000,0.45739728799838086,0.424929178470255,0.19639603158534114,0.6756756756756757,98820,49390,49420,21460
pomorskie,tczewski,2018,2214000,0.7033137728684846,0.5209570677074494,0.367053038285915,1.1656465634868036,115880,56940,58930,25651
pomorskie,wejherowski,2018,2215000,0.6076605993237923,0.47300394169951415,0.17506085002808464,1.1316126874407715,215910,106820,109090,53817
warmińsko-mazurskie,bartoszycki,2018,2801000,0.6077348066298343,0.8057990559676332,0.17692852087756544,0.560947377793607,57920,28260,29660,11231
warmińsko-mazurskie,braniewski,2018,2802000,0.7658854795844406,0.8739739256397875,0.14506769825918764,1.3316582914572863,41390,20680,20710,7960
warmińsko-mazurskie,dzialdowski,2018,2803000,1.2698655256723717,1.1924119241192412,0.21099010208197586,2.5918079096045195,65440,32229,33210,14160
warmińsko-mazurskie,elblaski,2018,2804000,1.0599478714161599,1.0288494960027805,0.2710215427380125,1.9273172723560636,57550,28780,28770,12245
warmińsko-mazurskie,elcki,2018,2805000,0.4816112084063047,0.49247311827956985,0.2273740526081141,0.5443739699345753,91360,44860,46500,20023
warmińsko-mazurskie,gizycki,2018,2806000,0.717180616740088,0.693103448275862,0.38184438040345825,0.8996851102114259,56750,27760,29000,11115
warmińsko-mazurskie,goldapski,2018,2818000,0.6020066889632106,0.7680945347119645,0.05983545250560958,0.8804366966015144,26910,13370,13540,5679
